iter	Passed	Remaining
683	19892	9190
684	19925	9162
685	19954	9133
686	19986	9105
687	20015	9076
688	20045	9048
689	20074	9019
690	20110	8993
691	20144	8966
692	20173	8936
693	20206	8909
694	20238	8881
695	20267	8852
696	20305	8827
697	20343	8801
698	20375	8773
699	20404	8744
700	20434	8715
701	20458	8684
702	20485	8654
703	20511	8624
704	20536	8593
705	20569	8565
706	20600	8537
707	20643	8514
708	20668	8483
709	20698	8454
710	20729	8425
711	20761	8398
712	20795	8370
713	20827	8342
714	20868	8318
715	20912	8295
716	20954	8270
717	20988	8243
718	21027	8218
719	21061	8190
720	21096	8163
721	21124	8133
722	21158	8106
723	21191	8078
724	21229	8052
725	21264	8025
726	21300	7998
727	21339	7972
728	21365	7942
729	21390	7911
730	21414	7880
731	21446	7851
732	21478	7823
733	21540	7806
734	21572	7777
735	21603	7749
736	21630	7719
737	21661	7689
738	21684	7658
739	21712	7628
740	21740	7598
741	21768	7569
742	21797	7539
743	21820	7508
744	21857	7481
745	21883	7451
746	21913	7421
747	21939	7391
748	21971	7362
749	22010	7336
750	22060	7314
751	22113	7292
752	22214	7286
753	22272	7266
754	22339	7249
755	22383	7224
756	22419	7196
757	22453	7168
758	22487	7140
759	22519	7111
760	22553	7083
761	22598	7058
762	22642	7033
763	22675	7004
764	22706	6975
765	22739	6946
766	22769	6916
767	22803	6888
768	22839	6860
769	22869	6831
770	22903	6802
771	22947	6777
772	22995	6752
773	23046	6729
774	23098	6706
775	23140	6679
776	23186	6654
777	23224	6627
778	23270	6601
779	23309	6574
780	23350	6547
781	23389	6520
782	23425	6492
783	23464	6464
784	23500	6436
785	23533	6407
786	23557	6375
787	23585	6345
788	23624	6317
789	23664	6290
790	23695	6260
791	23728	6231
792	23758	6201
793	23788	6171
794	23821	6142
795	23855	6113
796	23888	6084
797	23924	6056
798	23959	6027
799	23998	5999
800	24033	5970
801	24064	5941
802	24096	5911
803	24126	5881
804	24156	5851
805	24188	5821
806	24219	5792
807	24252	5763
808	24286	5733
809	24314	5703
810	24358	5676
811	24389	5646
812	24423	5617
813	24451	5587
814	24482	5557
815	24513	5527
816	24545	5497
817	24572	5467
818	24598	5436
819	24623	5405
820	24651	5374
821	24679	5344
822	24709	5314
823	24737	5283
824	24768	5253
825	24813	5226
826	24848	5198
827	24879	5168
828	24904	5137
829	24933	5106
830	24965	5077
831	24996	5047
832	25032	5018
833	25063	4988
834	25090	4957
835	25123	4928
836	25155	4898
837	25186	4868
838	25234	4842
839	25285	4816
840	25334	4789
841	25391	4764
842	25446	4739
843	25499	4713
844	25552	4687
845	25601	4660
846	25641	4631
847	25679	4602
848	25724	4575
849	25769	4547
850	25813	4519
851	25859	4492
852	25899	4463
853	25944	4435
854	26000	4409
855	26037	4380
856	26071	4350
857	26103	4320
858	26135	4289
859	26171	4260
860	26204	4230
861	26236	4200
862	26269	4170
863	26306	4140
864	26355	4113
865	26395	4084
866	26448	4057
867	26495	4029
868	26530	3999
869	26583	3972
870	26624	3943
871	26660	3913
872	26698	3884
873	26734	3854
874	26775	3825
875	26813	3795
876	26853	3766
877	26885	3735
878	26923	3706
879	26963	3676
880	26999	3646
881	27036	3617
882	27076	3587
883	27113	3557
884	27149	3527
885	27189	3498
886	27230	3468
887	27263	3438
888	27302	3408
889	27339	3379
890	27400	3352
891	27466	3325
892	27503	3295
893	27577	3269
894	27624	3240
895	27672	3211
896	27719	3182
897	27757	3152
898	27802	3123
899	27847	3094
900	27890	3064
901	27934	3034
902	27992	3006
903	28044	2978
904	28107	2950
905	28169	2922
906	28236	2895
907	28285	2865
908	28336	2836
909	28389	2807
910	28428	2777
911	28476	2747
912	28516	2717
913	28554	2686
914	28595	2656
915	28639	2626
916	28673	2595
917	28714	2564
918	28756	2534
919	28793	2503
920	28830	2472
921	28883	2443
922	28930	2413
923	28972	2383
924	29007	2351
925	29050	2321
926	29097	2291
927	29185	2264
928	29231	2234
929	29274	2203
930	29401	2179
931	29574	2157
932	29647	2129
933	29692	2098
934	29730	2066
935	29764	2035
936	29803	2003
937	29845	1972
938	29878	1940
939	29910	1909
940	29943	1877
941	29976	1845
942	30038	1815
943	30077	1784
944	30118	1752
945	30159	1721
946	30196	1689
947	30233	1658
948	30276	1627
949	30328	1596
950	30361	1564
951	30393	1532
952	30427	1500
953	30460	1468
954	30497	1437
955	30535	1405
956	30571	1373
957	30601	1341
958	30632	1309
959	30675	1278
960	30704	1246
961	30732	1213
962	30761	1181
963	30795	1150
964	30823	1117
965	30866	1086
966	30897	1054
967	30944	1022
968	30975	990
969	31011	959
970	31045	927
971	31077	895
972	31103	863
973	31131	831
974	31161	799
975	31190	766
976	31220	734
977	31249	702
978	31279	670
979	31307	638
980	31330	606
981	31362	574
982	31395	542
983	31422	510
984	31467	479
985	31490	447
986	31518	415
987	31549	383
988	31574	351
989	31619	319
990	31642	287
991	31667	255
992	31690	223
993	31715	191
994	31739	159
995	31767	127
996	31791	95
997	31821	63
998	31862	31
999	31890	0
