iter	Passed	Remaining
830	21186	4308
831	21210	4282
832	21238	4257
833	21262	4232
834	21291	4207
835	21322	4182
836	21351	4158
837	21377	4132
838	21413	4109
839	21445	4084
840	21476	4060
841	21502	4034
842	21524	4008
843	21556	3984
844	21585	3959
845	21613	3934
846	21632	3907
847	21653	3881
848	21673	3854
849	21695	3828
850	21732	3805
851	21759	3779
852	21781	3753
853	21806	3728
854	21838	3703
855	21861	3677
856	21887	3652
857	21913	3626
858	21939	3601
859	21962	3575
860	21992	3550
861	22025	3526
862	22057	3501
863	22090	3477
864	22117	3451
865	22146	3426
866	22169	3400
867	22189	3374
868	22220	3349
869	22250	3324
870	22282	3300
871	22316	3275
872	22347	3251
873	22376	3225
874	22405	3200
875	22433	3175
876	22460	3150
877	22490	3125
878	22516	3099
879	22538	3073
880	22561	3047
881	22587	3021
882	22614	2996
883	22642	2971
884	22671	2946
885	22701	2920
886	22722	2894
887	22741	2868
888	22761	2842
889	22781	2815
890	22806	2789
891	22836	2764
892	22869	2740
893	22898	2715
894	22929	2690
895	22959	2664
896	22990	2639
897	23013	2614
898	23039	2588
899	23065	2562
900	23090	2537
901	23119	2511
902	23144	2486
903	23165	2460
904	23188	2434
905	23218	2408
906	23257	2384
907	23287	2359
908	23320	2334
909	23353	2309
910	23384	2284
911	23416	2259
912	23447	2234
913	23478	2209
914	23509	2183
915	23535	2158
916	23562	2132
917	23593	2107
918	23634	2083
919	23667	2058
920	23736	2036
921	23771	2011
922	23808	1986
923	23831	1960
924	23857	1934
925	23881	1908
926	23912	1883
927	23944	1857
928	23973	1832
929	23999	1806
930	24025	1780
931	24046	1754
932	24076	1728
933	24105	1703
934	24156	1679
935	24181	1653
936	24206	1627
937	24228	1601
938	24254	1575
939	24280	1549
940	24314	1524
941	24356	1499
942	24392	1474
943	24425	1448
944	24454	1423
945	24486	1397
946	24518	1372
947	24561	1347
948	24608	1322
949	24642	1296
950	24676	1271
951	24703	1245
952	24730	1219
953	24767	1194
954	24798	1168
955	24831	1142
956	24868	1117
957	24911	1092
958	24948	1066
959	24986	1041
960	25018	1015
961	25051	989
962	25095	964
963	25128	938
964	25161	912
965	25191	886
966	25220	860
967	25255	834
968	25289	809
969	25328	783
970	25400	758
971	25434	732
972	25458	706
973	25480	680
974	25507	654
975	25532	627
976	25560	601
977	25595	575
978	25627	549
979	25670	523
980	25702	497
981	25728	471
982	25757	445
983	25787	419
984	25818	393
985	25847	366
986	25880	340
987	25913	314
988	25955	288
989	25988	262
990	26018	236
991	26054	210
992	26080	183
993	26111	157
994	26143	131
995	26176	105
996	26209	78
997	26242	52
998	26275	26
999	26302	0
