Shipment ID,ship_method,vendor_name,date,fc_code,from_postal_code,from_state,from_city,from_latitude,from_longitude,to_postal_code,to_state,to_city,to_latitude,to_longitude,total_vendor_price,weight,volume,cost,$/lb,haversine_distance,manhattan_distance,log_cost,log_weight,log_Hdis,log_Mdis,log_volume,log_TVP,log_TVP/log_weight,across_state,ship_method_type,real_distance,log_distance
FBA181KFBKQ2,ESTES,Lenox,2024-05-30,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,10575.5,534.57,42658.93,101.21,0.189329742,50.39125468158433,68.98092704690085,4.627029520340985,6.283331600299074,3.9394680156036346,4.248222734163899,10.661015351142607,9.266389837827203,1.47475741012716,False,LTL,71.798,4.287688482297791
FBA18136WJVF,ESTES,Lenox,2024-05-30,RMN3,8873,NJ,Somerset,40.5007,-74.5013,22406,VA,Fredericksburg,38.393316,-77.464077,5489.8,338.23,24110.57,64.04,0.189338616,345.8370434262192,488.7325691322598,4.175002465239555,5.826678343403088,5.848855054156572,6.193859464832936,10.09044708726333,8.610829243377504,1.4778281442507646,True,LTL,402.201,5.999435196912813
FBA18136WJTS,ESTES,Lenox,2024-05-30,TEB9,8873,NJ,Somerset,40.5007,-74.5013,8873,NJ,Somerset,42.40610715317342,-71.14548263783863,1718.0,103.02,7382.6,19.5,0.189283634,350.8177361608457,491.5453267357823,3.0204248861443626,4.644583188344926,5.863113246498377,6.19958649035856,8.907016603534444,7.449498005382849,1.6039109869054666,False,LTL,411.246,6.021620258542423
FBA17VGX9H2M,ESTES,Lenox,2024-05-30,TEB4,8873,NJ,Somerset,40.5007,-74.5013,08069-2957,NJ,Penns Grove,39.68846844794761,-75.43948142759169,518.0,13.34,436.89,3.58,0.268365817,120.52065146265686,170.11975598786142,1.5216989981260935,2.663052835171474,4.800084219223254,5.1423636388022445,6.081967737282614,6.251903883165888,2.347645454343127,False,LTL,149.108,5.011355035020604
FBA18136WJWQ,ESTES,Lenox,2024-05-30,RMN3,8873,NJ,Somerset,40.5007,-74.5013,22406,VA,Fredericksburg,38.393316,-77.464077,496.0,44.7,3878.87,8.46,0.189261745,345.8370434262192,488.7325691322598,2.247072383063787,3.822098297900159,5.848855054156572,6.193859464832936,8.26355692690137,6.208590026096629,1.6243930799758854,True,LTL,402.201,5.999435196912813
FBA17VH4P9MM,ESTES,Lenox,2024-05-30,TEB4,8873,NJ,Somerset,40.5007,-74.5013,08069-2957,NJ,Penns Grove,39.68846844794761,-75.43948142759169,245.0,5.33,6032.895,1.43,0.268292683,120.52065146265686,170.11975598786142,0.8878912573524571,1.8453002361560848,4.800084219223254,5.1423636388022445,8.705148018175489,5.5053315359323625,2.983434038571647,False,LTL,149.108,5.011355035020604
FBA17VQXDCS0,ESTES,Lenox,2024-05-30,CLT2,8873,NJ,Somerset,40.5007,-74.5013,28214-8082,NC,Charlotte,35.24221934771131,-80.99737261815821,12687.25,592.43,88201.65126,159.23,0.26877437,816.2399385185417,1154.9166832032652,5.076610283019789,6.385919262696094,6.705932734141005,7.052648973281337,11.38739230118029,9.448431647337513,1.4795726752343008,True,LTL,978.71,6.887256609504791
FBA17VH1TRH8,ESTES,Lenox,2024-05-30,TEB4,8873,NJ,Somerset,40.5007,-74.5013,08069-2957,NJ,Penns Grove,39.68846844794761,-75.43948142759169,669.0,24.01,2738.72,6.45,0.268638067,120.52065146265686,170.11975598786142,2.0082140323914683,3.219275744889528,4.800084219223254,5.1423636388022445,7.915611004379363,6.507277712385012,2.0213483491481137,False,LTL,149.108,5.011355035020604
FBA18136WJSH,ESTES,Lenox,2024-05-30,TEB9,8873,NJ,Somerset,40.5007,-74.5013,8873,NJ,Somerset,42.40610715317342,-71.14548263783863,245.0,9.71,374.9,1.84,0.189495366,350.8177361608457,491.5453267357823,1.043804052173115,2.3711778844596574,5.863113246498377,6.19958649035856,5.9293231505701325,5.5053315359323625,2.321770784053561,False,LTL,411.246,6.021620258542423
FBA17VGZY2P1,ESTES,Lenox,2024-05-30,ORF2,8873,NJ,Somerset,40.5007,-74.5013,23321-1425,VA,Chesapeake,36.81658384974136,-76.45359838146298,378.5,17.34,1447.66,4.66,0.268742791,443.3098872579857,579.1732184369101,1.7334238922150915,2.9090844668283187,6.096522263257132,6.363326711430123,7.278394270204864,5.938854596835685,2.0414857885892284,True,LTL,563.166,6.335348534433723
FBA18136WJT4,ESTES,Lenox,2024-05-30,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,11679.26,756.17,102843.9263,143.17,0.189335731,50.39125468158433,68.98092704690085,4.970993158823812,6.629587798898942,3.9394680156036346,4.248222734163899,11.540977562799627,9.365655516408436,1.4127055558362025,False,LTL,71.798,4.287688482297791
FBA17VGY6G0G,ESTES,Lenox,2024-05-30,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,17194.45,1082.05,117316.3529,290.79,0.268739892,50.39125468158433,68.98092704690085,5.676034365453476,6.987536413986987,3.9394680156036346,4.248222734163899,11.672637959761488,9.7524000929223,1.39568504765154,False,LTL,71.798,4.287688482297791
FBA18136WJW2,ESTES,Lenox,2024-05-30,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,3705.5,221.6,54395.33227,41.95,0.189305054,50.39125468158433,68.98092704690085,3.760036648430265,5.4053764388414445,3.9394680156036346,4.248222734163899,10.904052009063747,8.217843314096774,1.5203091601624208,False,LTL,71.798,4.287688482297791
FBA181KD3S7L,ESTES,Lenox,2024-05-30,SWF2,8873,NJ,Somerset,40.5007,-74.5013,12533-6159,NY,Hopewell Junction,42.0506077,-71.60176882491467,5221.5,349.9,78775.78428,66.24,0.189311232,297.3171705627442,414.6497118454207,4.208268308540415,5.860501282589169,5.698157251254469,6.029842866714306,11.274373616702189,8.56073149343072,1.460750724321758,True,LTL,375.704,5.931459733170953
FBA17VH4P9Q6,ESTES,Lenox,2024-05-30,TEB4,8873,NJ,Somerset,40.5007,-74.5013,08069-2957,NJ,Penns Grove,39.68846844794761,-75.43948142759169,1163.0,16.01,28793.57441,4.3,0.268582136,120.52065146265686,170.11975598786142,1.667706820558076,2.8338014064077703,4.800084219223254,5.1423636388022445,10.26794225983502,7.059617628291383,2.4912181962815843,False,LTL,149.108,5.011355035020604
FBA181KD3S6Y,ESTES,Lenox,2024-05-30,AVP1,8873,NJ,Somerset,40.5007,-74.5013,18202-9361,PA,Hazle Township,40.92357411523179,-76.05055126251797,630.0,62.2,5786.37,11.77,0.189228296,138.78487483793475,177.6006102785479,2.547098670044448,4.146304301152812,4.940104632515513,5.185152085449706,8.663433235939186,6.447305862541213,1.554952409245179,True,LTL,182.877,5.214267055816901
FBA17VQNCBLV,ESTES,Lenox,2024-05-30,ORF2,8873,NJ,Somerset,40.5007,-74.5013,23321-1425,VA,Chesapeake,36.81658384974136,-76.45359838146298,13060.5,635.08,57229.95,170.67,0.268737797,443.3098872579857,579.1732184369101,5.145574029282837,6.455324341593228,6.096522263257132,6.363326711430123,10.954850114950856,9.477424250752758,1.4681561683411326,True,LTL,563.166,6.335348534433723
FBA181KFJQD1,ESTES,Lenox,2024-05-30,SWF2,8873,NJ,Somerset,40.5007,-74.5013,12533-6159,NY,Hopewell Junction,42.0506077,-71.60176882491467,26812.54,1683.41,144225.99,318.73,0.189335931,297.3171705627442,414.6497118454207,5.767476889636389,7.429170633102256,5.698157251254469,6.029842866714306,11.879143656915147,10.19666226279693,1.3725169021375716,True,LTL,375.704,5.931459733170953
FBA181S4Z4KQ,ESTES,Lenox,2024-06-16,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,7286.0,626.27,20246.55,123.91,0.197853961,50.39125468158433,68.98092704690085,4.827593477977818,6.441377069951441,3.9394680156036346,4.248222734163899,9.915789077560769,8.893847217670283,1.3807369326598558,False,LTL,71.798,4.287688482297791
FBA181S4Z4LC,ESTES,Lenox,2024-06-16,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,698.0,78.67,5358.872386,15.56,0.197788229,50.39125468158433,68.98092704690085,2.8069901489571136,4.3778931033922746,3.9394680156036346,4.248222734163899,8.586695445199329,6.54965074223381,1.4960737020186077,False,LTL,71.798,4.287688482297791
FBA1822XD0S4,ESTES,Lenox,2024-06-16,TEB9,8873,NJ,Somerset,40.5007,-74.5013,8873,NJ,Somerset,42.40610715317342,-71.14548263783863,2160.0,113.29,20678.46401,22.41,0.197810928,350.8177361608457,491.5453267357823,3.153163281502819,4.738739077909506,5.863113246498377,6.19958649035856,9.93689641000795,7.678326356506886,1.6203311113500214,False,LTL,411.246,6.021620258542423
FBA1822XD0SS,ESTES,Lenox,2024-06-16,TEB9,8873,NJ,Somerset,40.5007,-74.5013,8873,NJ,Somerset,42.40610715317342,-71.14548263783863,6336.0,673.48,35868.48,133.25,0.197852943,350.8177361608457,491.5453267357823,4.899703733388974,6.51394202361442,5.863113246498377,6.19958649035856,10.48764207362727,8.754160749323518,1.3439113700410337,False,LTL,411.246,6.021620258542423
FBA182331JZK,ESTES,Lenox,2024-06-16,CLT2,8873,NJ,Somerset,40.5007,-74.5013,28214-8082,NC,Charlotte,35.24221934771131,-80.99737261815821,11783.5,1538.99,100958.8177,304.54,0.197883027,816.2399385185417,1154.9166832032652,5.722080702937577,7.339531201880098,6.705932734141005,7.052648973281337,11.5224778721078,9.374540387656442,1.277266916619287,True,LTL,978.71,6.887256609504791
FBA181S3Y3XG,ESTES,Lenox,2024-06-16,PIT2,8873,NJ,Somerset,40.5007,-74.5013,15126-1002,PA,Imperial,40.4480826,-80.30693934545454,1772.0,50.35,32836.63415,9.96,0.197815293,491.0194613530324,496.9240094656506,2.394252281519869,3.938664936374568,6.1985182713056,6.210447473946959,10.399330519253818,7.480428306074208,1.899229415782632,True,LTL,590.319,6.382355634899754
FBA181S7NSLL,ESTES,Lenox,2024-06-16,PIT2,8873,NJ,Somerset,40.5007,-74.5013,15126-1002,PA,Imperial,40.4480826,-80.30693934545454,18075.5,739.57,394709.0357,146.32,0.197844694,491.0194613530324,496.9240094656506,4.992607091576865,6.607420159962591,6.1985182713056,6.210447473946959,12.88590668747414,9.802368031135556,1.4835393835755488,True,LTL,590.319,6.382355634899754
FBA182308HZS,ESTES,Lenox,2024-06-16,PIT2,8873,NJ,Somerset,40.5007,-74.5013,15126-1002,PA,Imperial,40.4480826,-80.30693934545454,4332.0,173.09,95345.61041,34.24,0.197816165,491.0194613530324,496.9240094656506,3.562181801067979,5.159572406870627,6.1985182713056,6.210447473946959,11.465274061471677,8.374015421739909,1.6230056991910498,True,LTL,590.319,6.382355634899754
FBA182308J0F,ESTES,Lenox,2024-06-16,PIT2,8873,NJ,Somerset,40.5007,-74.5013,15126-1002,PA,Imperial,40.4480826,-80.30693934545454,350.0,25.17,84.57,4.98,0.197854589,491.0194613530324,496.9240094656506,1.7884205679625405,3.2646137165420543,6.1985182713056,6.210447473946959,4.449334754429963,5.860786223465865,1.7952464617081036,True,LTL,590.319,6.382355634899754
FBA1822WJWVD,ESTES,Lenox,2024-06-16,CLT2,8873,NJ,Somerset,40.5007,-74.5013,28214-8082,NC,Charlotte,35.24221934771131,-80.99737261815821,3017.5,409.12,36107.54701,80.94,0.197839265,816.2399385185417,1154.9166832032652,4.405987272118725,6.01644979980189,6.705932734141005,7.052648973281337,10.494284875577696,8.012515298236481,1.3317679968841951,True,LTL,978.71,6.887256609504791
FBA1845Z7GVV,ESTES,Lenox,2024-07-25,TEB4,8873,NJ,Somerset,40.5007,-74.5013,08069-2957,NJ,Penns Grove,39.68846844794761,-75.43948142759169,2135.0,41.84,840.88,16.09,0.384560229,120.52065146265686,170.11975598786142,2.8384934971274998,3.757472245579548,4.800084219223254,5.1423636388022445,6.735637486270971,7.666690200080086,2.0403850511735677,False,LTL,149.108,5.011355035020604
FBA1844PSVPQ,ESTES,Lenox,2024-07-25,TEB9,8873,NJ,Somerset,40.5007,-74.5013,8873,NJ,Somerset,42.40610715317342,-71.14548263783863,8414.0,483.79,85665.47482,185.99,0.384443664,350.8177361608457,491.5453267357823,5.231055139488869,6.183715807479658,5.863113246498377,6.19958649035856,11.358216835751486,9.037771106624906,1.461543736484956,False,LTL,411.246,6.021620258542423
FBA184595G8W,ESTES,Lenox,2024-07-25,TEB9,8873,NJ,Somerset,40.5007,-74.5013,8873,NJ,Somerset,42.40610715317342,-71.14548263783863,980.0,36.37,20995.39764,13.98,0.384382733,350.8177361608457,491.5453267357823,2.7067159780890733,3.6208682434973927,5.863113246498377,6.19958649035856,9.952106161038348,6.888572459565364,1.902464269981749,False,LTL,411.246,6.021620258542423
FBA17QWJ1CZJ,ESTES,Lenox,2024-07-30,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,71710.0,163.1,49555.05,251.28,1.540649908,50.39125468158433,68.98092704690085,5.53053958179545,5.100475998096045,3.9394680156036346,4.248222734163899,10.81085963119468,11.180399431835866,2.1920305940091462,False,LTL,71.798,4.287688482297791
FBA17QTY4J8Y,ESTES,Lenox,2024-07-30,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,13533.0,14.66,11264.64,22.59,1.540927694,50.39125468158433,68.98092704690085,3.160822893419584,2.751109690562657,3.9394680156036346,4.248222734163899,9.329512664390576,9.51296031679217,3.457862966869409,False,LTL,71.798,4.287688482297791
FBA182C0QKB0,ESTES,Lenox,2024-07-30,CLT2,8873,NJ,Somerset,40.5007,-74.5013,28214-8082,NC,Charlotte,35.24221934771131,-80.99737261815821,18696.75,32.24,125759.3474,49.67,1.540632754,816.2399385185417,1154.9166832032652,3.9253340194878175,3.5037539699872475,6.705932734141005,7.052648973281337,11.742133370063796,9.836158474747927,2.8073199656720558,True,LTL,978.71,6.887256609504791
FBA17SXK0JWP,ESTES,Lenox,2024-08-01,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,6239.0,365.77,61774.96,117.97,0.322525084,50.39125468158433,68.98092704690085,4.778871360488434,5.904734948596886,3.9394680156036346,4.248222734163899,11.03126957100316,8.738735461363474,1.4799538908075829,False,LTL,71.798,4.287688482297791
FBA17SXK0JVD,ESTES,Lenox,2024-08-01,ABE8,8873,NJ,Somerset,40.5007,-74.5013,08518-2200,NJ,Florence,40.110056150000005,-74.80252506814196,16240.0,1021.23,103879.54,329.37,0.32252284,50.39125468158433,68.98092704690085,5.800213238492865,6.929741794367619,3.9394680156036346,4.248222734163899,11.55099686406891,9.695294188174604,1.3990844790284656,False,LTL,71.798,4.287688482297791
