iter	Passed	Remaining
612	26184	7987
613	26244	7950
614	26304	7912
615	26363	7874
616	26408	7832
617	26469	7795
618	26526	7756
619	26577	7716
620	26651	7682
621	26713	7644
622	26772	7606
623	26831	7567
624	26879	7526
625	26927	7484
626	26992	7447
627	27039	7405
628	27089	7364
629	27137	7322
630	27179	7279
631	27219	7235
632	27271	7194
633	27325	7154
634	27378	7114
635	27434	7074
636	27488	7034
637	27553	6996
638	27613	6957
639	27670	6917
640	27732	6879
641	27786	6838
642	27840	6797
643	27893	6756
644	27946	6715
645	27995	6673
646	28047	6632
647	28101	6591
648	28160	6551
649	28231	6514
650	28286	6474
651	28334	6431
652	28380	6388
653	28436	6348
654	28491	6307
655	28545	6266
656	28604	6225
657	28667	6186
658	28728	6146
659	28783	6105
660	28851	6067
661	28900	6024
662	28957	5983
663	29017	5943
664	29076	5902
665	29129	5860
666	29172	5817
667	29230	5776
668	29290	5735
669	29355	5695
670	29411	5654
671	29467	5612
672	29517	5570
673	29572	5528
674	29626	5486
675	29671	5442
676	29723	5400
677	29789	5360
678	29852	5319
679	29897	5276
680	29948	5233
681	29998	5190
682	30047	5147
683	30109	5106
684	30175	5065
685	30240	5025
686	30308	4985
687	30363	4942
688	30422	4901
689	30509	4863
690	30573	4822
691	30644	4782
692	30706	4741
693	30785	4702
694	30842	4659
695	30902	4617
696	30956	4574
697	31025	4533
698	31064	4488
699	31102	4443
700	31144	4398
701	31192	4354
702	31240	4310
703	31286	4266
704	31341	4223
705	31396	4180
706	31458	4138
707	31508	4094
708	31571	4052
709	31615	4007
710	31659	3962
711	31703	3918
712	31754	3874
713	31812	3831
714	31866	3788
715	31914	3744
716	31968	3700
717	32018	3656
718	32058	3611
719	32096	3566
720	32137	3521
721	32176	3476
722	32224	3431
723	32267	3387
724	32312	3342
725	32359	3298
726	32408	3254
727	32456	3210
728	32497	3165
729	32539	3120
730	32584	3075
731	32629	3031
732	32675	2986
733	32717	2941
734	32763	2897
735	32806	2852
736	32844	2807
737	32881	2762
738	32927	2717
739	32970	2673
740	33007	2628
741	33051	2583
742	33089	2538
743	33135	2494
744	33172	2448
745	33210	2404
746	33249	2359
747	33283	2313
748	33317	2268
749	33355	2223
750	33390	2178
751	33429	2133
752	33469	2089
753	33506	2044
754	33544	1999
755	33586	1954
756	33627	1910
757	33663	1865
758	33701	1820
759	33739	1775
760	33788	1731
761	33832	1687
762	33868	1642
763	33910	1597
764	33956	1553
765	33993	1508
766	34030	1464
767	34070	1419
768	34116	1375
769	34168	1331
770	34228	1287
771	34269	1242
772	34308	1198
773	34343	1153
774	34379	1109
775	34419	1064
776	34461	1020
777	34498	975
778	34551	931
779	34598	887
780	34640	842
781	34678	798
782	34714	753
783	34749	709
784	34787	664
785	34832	620
786	34870	576
787	34920	531
788	34965	487
789	35013	443
790	35055	398
791	35093	354
792	35139	310
793	35185	265
794	35222	221
795	35258	177
796	35315	132
797	35353	88
798	35393	44
799	35436	0
