iter	Passed	Remaining
1017	29011	5186
1018	29041	5158
1019	29068	5129
1020	29094	5100
1021	29122	5072
1022	29146	5042
1023	29168	5013
1024	29197	4984
1025	29226	4956
1026	29252	4927
1027	29275	4898
1028	29299	4869
1029	29324	4840
1030	29348	4810
1031	29371	4781
1032	29398	4752
1033	29425	4723
1034	29451	4695
1035	29472	4665
1036	29502	4637
1037	29537	4609
1038	29563	4581
1039	29595	4553
1040	29624	4524
1041	29657	4496
1042	29690	4469
1043	29722	4441
1044	29758	4413
1045	29789	4385
1046	29819	4357
1047	29848	4329
1048	29872	4300
1049	29896	4270
1050	29926	4242
1051	29956	4214
1052	29983	4185
1053	30008	4156
1054	30036	4128
1055	30070	4100
1056	30105	4072
1057	30139	4045
1058	30175	4017
1059	30208	3989
1060	30242	3962
1061	30275	3934
1062	30305	3905
1063	30337	3877
1064	30368	3849
1065	30399	3821
1066	30433	3793
1067	30457	3764
1068	30479	3735
1069	30513	3707
1070	30549	3679
1071	30584	3651
1072	30613	3623
1073	30639	3594
1074	30668	3566
1075	30694	3537
1076	30725	3509
1077	30751	3480
1078	30774	3451
1079	30799	3422
1080	30823	3393
1081	30847	3364
1082	30871	3335
1083	30896	3306
1084	30921	3277
1085	30947	3248
1086	30972	3219
1087	30995	3190
1088	31023	3162
1089	31047	3133
1090	31070	3104
1091	31101	3075
1092	31135	3047
1093	31165	3019
1094	31195	2991
1095	31227	2963
1096	31254	2934
1097	31289	2906
1098	31326	2878
1099	31353	2850
1100	31377	2821
1101	31406	2792
1102	31431	2764
1103	31457	2735
1104	31486	2707
1105	31520	2678
1106	31552	2650
1107	31579	2622
1108	31607	2593
1109	31638	2565
1110	31667	2536
1111	31694	2508
1112	31720	2479
1113	31755	2451
1114	31784	2423
1115	31812	2394
1116	31842	2366
1117	31873	2337
1118	31905	2309
1119	31940	2281
1120	31969	2252
1121	31996	2224
1122	32022	2195
1123	32049	2167
1124	32079	2138
1125	32109	2110
1126	32140	2081
1127	32170	2053
1128	32200	2025
1129	32228	1996
1130	32257	1967
1131	32284	1939
1132	32313	1910
1133	32348	1882
1134	32377	1854
1135	32406	1825
1136	32436	1797
1137	32462	1768
1138	32490	1740
1139	32520	1711
1140	32549	1683
1141	32587	1655
1142	32616	1626
1143	32643	1597
1144	32670	1569
1145	32701	1540
1146	32733	1512
1147	32761	1483
1148	32787	1455
1149	32811	1426
1150	32836	1397
1151	32864	1369
1152	32891	1340
1153	32919	1312
1154	32947	1283
1155	32980	1255
1156	33008	1226
1157	33035	1198
1158	33065	1169
1159	33092	1141
1160	33128	1112
1161	33161	1084
1162	33189	1055
1163	33217	1027
1164	33243	998
1165	33275	970
1166	33306	941
1167	33340	913
1168	33368	884
1169	33398	856
1170	33427	827
1171	33455	799
1172	33483	770
1173	33510	742
1174	33543	713
1175	33572	685
1176	33599	656
1177	33622	627
1178	33655	599
1179	33692	571
1180	33723	542
1181	33757	514
1182	33786	485
1183	33809	456
1184	33839	428
1185	33872	399
1186	33907	371
1187	33944	342
1188	33978	314
1189	34003	285
1190	34032	257
1191	34055	228
1192	34076	199
1193	34102	171
1194	34124	142
1195	34154	114
1196	34187	85
1197	34216	57
1198	34241	28
1199	34267	0
